fips,state_fips,year,death_supp,death_miss,deaths,population,crude_rate,expansion,post,treated,ever_missing_flag,count_year,pop_total,pct_white,pop_20_64,pct_55_64,log_20_64,log_35_44,log_f_20_64,unemp,state_abb
1019,1,2010,0,0,82,15124,542.1846072467602,0,0,0,0,9,25951,0.942584100805364,15120,0.2599867724867725,9.623773649733524,8.119398589612294,8.923591197573002,10.4615384615385,AL
1019,1,2011,0,0,94,15199,618.4617409040068,0,0,0,0,9,25810,0.9418829910887252,15057,0.2664541409311284,9.619598278323044,8.096817470572319,8.915969311373605,9.61538461538461,AL
1021,1,2009,0,0,148,25579,578.5996325110442,0,0,0,0,9,43484,0.887268880507773,25579,0.2036827084717933,10.149526981327242,8.68929604801586,9.455714972131714,9.76153846153846,AL
1021,1,2010,0,0,143,25670,557.0705103233346,0,0,0,0,9,43653,0.8866515474308753,25669,0.20678639604191823,10.15303931712664,8.683724062303869,9.457747175426071,10.1461538461538,AL
1021,1,2011,0,0,139,25794,538.8850120182989,0,0,0,0,9,43749,0.8856431004137237,25781,0.21349055505992787,10.15739306550038,8.677269139262872,9.46614470552994,9.09230769230769,AL
1023,1,2009,0,0,52,7908,657.5619625695498,0,0,0,0,9,13976,0.5595306239267316,7908,0.24987354577642892,8.975630184290507,7.44716835960004,8.318010277546872,12.3692307692308,AL
1023,1,2010,0,0,48,7869,609.9885627144491,0,0,0,0,9,13846,0.5625451393904377,7865,0.25111252383979654,8.970177815492379,7.437206366871292,8.315566483564277,13.0076923076923,AL
1023,1,2011,0,0,37,7690,481.14434330299093,0,0,0,0,9,13601,0.5640026468642012,7694,0.2581232128931635,8.94819608331224,7.372746366404328,8.302265794873367,13.0230769230769,AL
1025,1,2009,0,0,83,14694,564.8564039744114,0,0,0,0,9,26038,0.5495429756509717,14694,0.21906900775826868,9.595194526180222,8.127995055771946,8.95364003713313,15.2461538461538,AL
1025,1,2010,0,0,89,14548,611.7679406103932,0,0,0,0,9,25763,0.5482280790280635,14521,0.22443357895461744,9.583351156530735,8.093156697722637,8.944158830970403,19.5,AL
1025,1,2011,0,0,83,14496,572.5717439293599,0,0,0,0,9,25563,0.5472362398779486,14481,0.22968027069953736,9.580592724328602,8.068089626278244,8.942983665985647,18.5769230769231,AL
1027,1,2009,0,0,44,7989,550.7572912755038,0,0,0,0,9,14006,0.8351420819648722,7989,0.2235573914131931,8.985820874482043,7.53689712956617,8.306472160100585,15.3692307692308,AL
1027,1,2010,0,0,48,7997,600.2250844066525,0,0,0,0,9,13891,0.839896335756965,7999,0.22890361295161896,8.987071812848821,7.499423290592229,8.314832179284556,14.1846153846154,AL
1027,1,2011,0,0,64,7890,811.1533586818757,0,0,0,0,9,13774,0.8407869899811239,7973,0.2342907312178603,8.983816112502495,7.469083884921234,8.313607139317558,11.7153846153846,AL
1029,1,2009,0,0,66,8605,766.9959325973272,0,0,0,0,9,14918,0.9569647405818474,8605,0.23439860546194077,9.06009870864564,7.642524134232902,8.358431899031295,9.33076923076923,AL
