"est_sol1","est_sol2","est_sol3","true_att_weighted","config","N1","gamma","hhi","sim"
1.03515821843944,1.0293641693149,1.0320569745871,1,1,5,0,0.3,34
0.819590593238222,0.829647975227341,0.817983418905364,1,1,5,0,0.3,35
0.719222251320717,0.720476185961284,0.718204029816894,1,1,5,0,0.3,36
1.01240856685145,1.04298978057232,1.01474081863659,1,1,5,0,0.3,37
1.06080790956203,1.06105028412624,1.05267338580602,1,1,5,0,0.3,38
1.2709594514098,1.25187803872434,1.2764538801354,1,1,5,0,0.3,39
0.889490082977406,0.906378752458226,0.887459804600074,1,1,5,0,0.3,40
1.17820713443348,1.17130598495424,1.17308587471547,1,1,5,0,0.3,41
0.78887751445107,0.796712802989466,0.78675040082428,1,1,5,0,0.3,42
1.21185053692254,1.19600262684389,1.19849680618654,1,1,5,0,0.3,43
0.995313509041196,0.993871421107637,0.990636057382242,1,1,5,0,0.3,44
1.08797702911552,1.08296885318122,1.08654452334594,1,1,5,0,0.3,45
0.997926163722805,0.99809543476053,0.999727587684542,1,1,5,0,0.3,46
1.30466734950279,1.30021892796602,1.30450736617845,1,1,5,0,0.3,47
1.23161714202298,1.23147632515468,1.23142022865342,1,1,5,0,0.3,48
0.882018424869013,0.876189045297281,0.880860538285153,1,1,5,0,0.3,49
1.4240367313646,1.41630993260719,1.4271644841326,1,1,5,0,0.3,50
1.26476481445241,1.25166986942149,1.26969746323606,1,1,5,0,0.3,51
0.85741068191811,0.872035891431782,0.84156410357036,1,1,5,0,0.3,52
1.00344315487662,0.998699149887895,1.02198919287569,1,1,5,0,0.3,53
0.999178343793047,1.02616377798043,0.972778539837968,1,1,5,0,0.3,54
1.90211643964242,1.89774300989541,1.91210414646621,1,1,5,0,0.3,55
1.17835075889134,1.15837021793493,1.17868595858091,1,1,5,0,0.3,56
1.00687451607833,1.00522349532996,1.00770808718343,1,1,5,0,0.3,57
0.682362643060898,0.6849027271422,0.685734933280384,1,1,5,0,0.3,58
0.923004280908284,0.924262969910415,0.918455745255773,1,1,5,0,0.3,59
1.11556835925521,1.10963319211114,1.11272863834437,1,1,5,0,0.3,60
1.22641317178167,1.22749715712951,1.21486344283423,1,1,5,0,0.3,61
0.808103198699708,0.813517179820784,0.810381711722982,1,1,5,0,0.3,62
1.0784720543313,1.0763182511603,1.07936511945881,1,1,5,0,0.3,63
1.08585567376313,1.07177881032337,1.10878451733435,1,1,5,0,0.3,64
