"est_sdid_eq","est_sdid_wt","est_did_eq","est_did_wt","est_plac_wt","true_att_equal","true_att_weighted","config","gamma_trend","N1","gamma","hhi","sim"
1.09195716904093,1.90999155937795,1.1040423991728,1.98212417479355,-0.110488913651953,1,1.76400943561377,1,0,20,0.5,0.15,158
0.986862884278795,1.57622611187807,1.05550982308627,1.65436214907474,-0.154275958272144,1,1.6493475148933,1,0,20,0.5,0.15,159
0.84776209239618,1.42449244191654,0.951153413232243,1.61512878330461,0.139579402977353,1,1.35799315741564,1,0,20,0.5,0.15,160
1.11763245805625,2.32759922063468,1.08695809724139,2.08733208429247,-0.062783520937251,1,2.19742003255597,1,0,20,0.5,0.15,161
0.92151842940264,1.47976042409913,1.29575511296346,1.6940923559369,0.139974071980384,1,1.48093318649878,1,0,20,0.5,0.15,162
1.02248233167121,1.68885659505206,0.978952114297719,1.69498159389943,0.175975722700045,1,1.74085211021413,1,0,20,0.5,0.15,163
0.986176783719037,1.72517878558,0.929943339798358,1.55931563440942,-0.171953760433427,1,1.68861199951184,1,0,20,0.5,0.15,164
0.974495964415404,2.3913585715267,0.901911379769747,2.55887860693401,0.0131074304734634,1,2.56403473664543,1,0,20,0.5,0.15,165
1.22378790023103,2.00543317474671,1.16746581139906,2.04742223884855,0.0227855101956053,1,1.82898008031762,1,0,20,0.5,0.15,166
0.954502503063365,1.5162582898568,1.00914172179307,1.45586335878297,-0.108600463895326,1,1.74211264165358,1,0,20,0.5,0.15,167
0.953342352903786,1.4960920016403,0.961198252891452,1.48861991380172,0.0107598972686869,1,1.77245670282026,1,0,20,0.5,0.15,168
1.10834154371149,3.06501361480584,1.3101835223477,3.52301888546191,-0.167425014289677,1,2.92023621033489,1,0,20,0.5,0.15,169
1.10845589885503,1.3958805309134,1.19002293206461,1.65047040955234,0.0976912435707355,1,1.29913120220806,1,0,20,0.5,0.15,170
1.01220931130387,1.69224816271627,1.11060306372033,1.87760376525201,-0.061130750055968,1,1.62737295200621,1,0,20,0.5,0.15,171
0.967024501033731,1.28696442852785,1.10696340225602,1.47495699696599,0.0752980470739507,1,1.31173347967245,1,0,20,0.5,0.15,172
1.05706823740629,1.92114856999476,0.952637081675173,1.64569036563557,-0.191722876278189,1,1.81338799544825,1,0,20,0.5,0.15,173
1.09270178003075,2.37606248182576,1.10073769442643,2.72638426946765,-0.199827674477708,1,2.0759585935813,1,0,20,0.5,0.15,174
1.01035276880313,1.84355381829225,1.04307480760731,1.80414990227047,0.0653154678389666,1,1.77361005415669,1,0,20,0.5,0.15,175
0.955622303908717,2.19676111516284,0.892014454840609,2.24697570314691,0.0872192377664902,1,2.26481072646738,1,0,20,0.5,0.15,176
1.07151649124313,2.98959264252251,1.0706343017063,2.53353697656184,-0.114624645851349,1,2.69063651059322,1,0,20,0.5,0.15,177
0.897336833583905,2.49928607964433,0.858101701018253,2.33285664092393,-0.0351364354518103,1,2.60462373679529,1,0,20,0.5,0.15,178
0.945475972102346,1.40645199227256,0.895632383483646,1.35200394476919,0.107260393551829,1,1.49681849611933,1,0,20,0.5,0.15,179
0.871390764693985,1.39417131814443,0.886992730717381,1.38770355171777,-0.201377164699492,1,1.52436139906789,1,0,20,0.5,0.15,180
1.05505958179839,3.628550615393,0.717310916273453,3.14042205611424,0.0306521230603293,1,3.6744245673696,1,0,20,0.5,0.15,181
0.942375171478539,1.70736740651286,1.03833044939328,2.04749638627491,0.078505080090213,1,1.91069971400713,1,0,20,0.5,0.15,182
0.76536449545055,1.16796945974519,1.02238140663384,1.53788770321938,-0.197482988167382,1,1.33980756658126,1,0,20,0.5,0.15,183
0.907787352545376,1.47794387228705,0.954698026565305,1.57976956454302,0.0687047637136184,1,1.60295372858366,1,0,20,0.5,0.15,184
1.09200514992998,2.20063806222056,1.18646143967484,2.50366579355774,-0.168391092867108,1,2.09425716428487,1,0,20,0.5,0.15,185
1.12143203327895,2.16851767172365,0.951694717720275,2.01619265315393,-0.183798287848175,1,2.01460644024835,1,0,20,0.5,0.15,186
0.772892574808747,1.62595168260594,0.740774427858727,1.29596384978476,-0.0925050646646634,1,1.89534055225172,1,0,20,0.5,0.15,187
0.938720106542759,3.20177242683218,0.858833893903852,2.61577033491809,-0.122931824061361,1,3.42709655341205,1,0,20,0.5,0.15,188
1.03292408354824,2.93883453479018,1.04881528046153,2.95996725836936,-0.220151988237509,1,3.19562781842825,1,0,20,0.5,0.15,189
1.04091509392947,2.69378932199086,1.2785514291947,2.57884533979449,0.0412297522281653,1,2.60342175114036,1,0,20,0.5,0.15,190
0.976443199343669,1.39907442101551,0.749803833779112,1.14169425651535,-0.00894058954498389,1,1.4759384584715,1,0,20,0.5,0.15,191
0.945173629129859,2.57863435475917,1.04071972816874,2.34002688292277,-0.239135727449169,1,2.61997681976615,1,0,20,0.5,0.15,192
0.785170298899213,1.64702326294789,0.911539711364412,1.71750037740227,-0.296075250564236,1,2.00601055838818,1,0,20,0.5,0.15,193
1.10853036022879,1.4827785855875,0.860976342128057,1.10941450958448,0.0432496468285916,1,1.35777621441268,1,0,20,0.5,0.15,194
0.99090162566069,1.9289750275754,1.06247347898451,1.95526594567839,0.269747721255211,1,1.91057151349606,1,0,20,0.5,0.15,195
0.702521782245718,1.00534103186297,0.634851793411743,0.865672164687166,0.117525602047149,1,1.25767602878834,1,0,20,0.5,0.15,196
0.935396528488014,1.36768360844845,1.01032716177025,1.44316990385051,0.107217959518956,1,1.36857340567031,1,0,20,0.5,0.15,197
1.2423521653996,1.9149054198383,1.30569421584936,1.92629456267385,0.0955720476562665,1,1.55742868508906,1,0,20,0.5,0.15,198
0.982019980691221,1.90980494789077,0.752528765032594,1.66923689185039,-0.0965729261875446,1,2.03962812161006,1,0,20,0.5,0.15,199
1.09947380841547,1.65581512158491,1.03983743314888,1.55748759308273,0.0202729780122159,1,1.44184108168465,1,0,20,0.5,0.15,200
0.988600530465586,1.64790549171657,0.904294171877378,1.5865710254809,0.212025214766616,1,1.48163595981285,2,0.5,20,0.5,0.15,1
0.919197240091274,1.82357649482785,0.790156803093447,1.93727952000565,-0.144220081223287,1,1.5847612365251,2,0.5,20,0.5,0.15,2
