"est_unwt","est_wt","se_boot_unwt","se_jk_unwt","se_plac_unwt","se_boot_wt","se_jk_wt","se_plac_wt","true_att_equal","true_att_weighted","config","N1","gamma","hhi","sim"
0.898439460227809,0.891258590225511,0.0665642727717798,0.0735926350106586,0.108812246654215,0.0983584809871216,0.104712830462353,0.116698297740019,1,1,2,10,0,0.15,4
0.97578974529422,0.951326543974075,0.14631470922993,0.150182027940645,0.116063902387542,0.138448572780341,0.151574510389237,0.131403758972325,1,1,2,10,0,0.15,5
0.881991306228429,0.854654195648618,0.145028207426049,0.158180409582101,0.12384399768014,0.119964075273833,0.168726810785626,0.118767221979964,1,1,2,10,0,0.15,6
0.933605282379193,1.05734470007215,0.132953525629744,0.112981925916922,0.152655498302064,0.125912073556453,0.160709468308375,0.132629576044808,1,1,2,10,0,0.15,7
1.13456708658564,1.13514312525282,0.126979714156648,0.0957532932211442,0.0881927403369504,0.0857414874002288,0.0808179896765589,0.117020738102513,1,1,2,10,0,0.15,8
1.12412890918081,1.1723830473948,0.104413623442291,0.117106999982173,0.105128596709777,0.14388568215758,0.130842741566617,0.122295124636747,1,1,2,10,0,0.15,9
1.14579391600459,1.07740543446766,0.115575875941449,0.123102643259135,0.102119186128253,0.120119675504998,0.126962163275699,0.107054299586925,1,1,2,10,0,0.15,10
1.12040701176376,1.30050831629025,0.150331631253786,0.157028720190066,0.139064090614816,0.18670338494553,0.198336827735202,0.103218195099576,1,1,2,10,0,0.15,11
1.00998942727671,0.990289999400747,0.114504560618361,0.0870411704772438,0.106202196034151,0.0916205081079704,0.0803196511709726,0.10967609651272,1,1,2,10,0,0.15,12
1.15706731140479,1.01723360663197,0.0850889933140396,0.103524754572358,0.112442569549879,0.0957519944076142,0.0952872423437572,0.128374478853815,1,1,2,10,0,0.15,13
0.980183449208543,0.999038032747137,0.10335844596985,0.0962950177931163,0.120671347597922,0.0879266193821285,0.0968805256252261,0.091094161676395,1,1,2,10,0,0.15,14
1.21924229178165,1.18101202040092,0.170986342465062,0.147172167083633,0.0931768501065948,0.164186277189892,0.148915166770857,0.101232632132436,1,1,2,10,0,0.15,15
1.15539338547292,1.37164386569846,0.159749812317611,0.14497298360938,0.1213868657339,0.138773457748026,0.131817818587172,0.115108740396604,1,1,2,10,0,0.15,16
0.977489273195043,0.983788627929713,0.0877712188522861,0.104597970609162,0.117750469442195,0.0896596740512462,0.0804481345474625,0.0897930228771466,1,1,2,10,0,0.15,17
1.00220026463216,0.865899356411941,0.157859747947011,0.164628804655442,0.0968746648321074,0.134120966119755,0.144921221560151,0.114028133031441,1,1,2,10,0,0.15,18
0.961897302469852,1.08229615632822,0.130406490891827,0.121163265325097,0.138426012790827,0.163022106777433,0.192935432957354,0.100253104314677,1,1,2,10,0,0.15,19
1.30180783769732,1.30931981888229,0.141474909851619,0.123379624227917,0.0938685835860126,0.127171834027819,0.093031758293484,0.112969875431531,1,1,2,10,0,0.15,20
1.00415093777691,0.927617875316355,0.131465199815642,0.159439456507871,0.139242740175054,0.212518254754329,0.226719062036349,0.119331510801196,1,1,2,10,0,0.15,21
0.933692493772085,0.885101192722565,0.0819794190104497,0.0837499956702432,0.11876605175847,0.0747540275044903,0.0664665408731513,0.122777696714371,1,1,2,10,0,0.15,22
1.15866338093793,1.17930130706224,0.120415849197772,0.121612629345522,0.122646035341651,0.158074365829623,0.166489885919488,0.138759809295599,1,1,2,10,0,0.15,23
1.04682621205013,1.0836576734372,0.122046616423246,0.135502963814893,0.120224730987725,0.141324105353647,0.133335449131769,0.14404251217551,1,1,2,10,0,0.15,24
1.07377940388959,1.04250903737645,0.104763703898919,0.120872743168814,0.134001216046425,0.150343308096035,0.166518260428757,0.141639210084843,1,1,2,10,0,0.15,25
1.02816035602196,0.974999123401225,0.0848117961876487,0.0964140431149927,0.122601350541244,0.0978903148919877,0.080391010697999,0.122597609075757,1,1,2,10,0,0.15,26
0.990698508467307,1.0399555880182,0.113268944509865,0.112367219317627,0.14436065076825,0.111972026688639,0.107191016113824,0.133922790424122,1,1,2,10,0,0.15,27
0.940875393431559,0.914482882677739,0.0764277836403139,0.0789227743242766,0.106186137766579,0.0852132075533434,0.0686563351760234,0.112110428020383,1,1,2,10,0,0.15,28
0.925382112557401,0.924471821229448,0.111759892986003,0.101581644430685,0.130361778668592,0.117136245147051,0.100985032567235,0.115089937428937,1,1,2,10,0,0.15,29
0.897089987935639,0.890267729684512,0.11785384923541,0.124041549313525,0.106181232739284,0.119347559082186,0.128949053793606,0.124370048831876,1,1,2,10,0,0.15,30
0.967161729966859,0.937944289268726,0.152900829686521,0.134010584907166,0.0988612714402636,0.140181209731111,0.12428463645058,0.113454352885463,1,1,2,10,0,0.15,31
