fips,pct_urban
19027,0.4796310530361261
19029,0.4636715391229579
19031,0.1657927455538137
19033,0.7940703494824579
19047,0.4819840898455779
19037,0.2646514993166653
19039,0.5189532629765238
19041,0.6571068578628427
19043,0.03403386838766617
19045,0.6776610473165567
38005,0
38009,0
38007,0
38015,0.8145200964234761
38017,0.8956522319699822
38031,0
38021,0
38023,0
38025,0
38027,0
38029,0
48101,0
48105,0.7725194944877656
48107,0
48119,0
38033,0
38035,0.8323088197903112
38037,0
38039,0
38041,0
38047,0
38051,0
38053,0
48109,0
48111,0.7645830225272267
48113,0.9931169580839638
48115,0.8370563146099906
48117,0.8228887053479248
48131,0.32957053131896114
48121,0.9309416945612378
48123,0.5037567796188486
48125,0
48127,0.6052420968387355
48129,0
48147,0.29470735662686126
48139,0.6802486464808503
48137,0
48141,0.978256335188916
48133,0.39654522951084326
48135,0.9054473856924087
48143,0.5367907099498549
48145,0.3264300906750252
48159,0.3087223008015087
48149,0.32862262767777145
48151,0
48153,0.46680111697176546
48155,0
48157,0.9446423232970318
48173,0
48161,0.3352341542188131
48163,0.778184352674682
48165,0.3695652173913043
48167,0.9385017284052329
48169,0.7766599597585513
48175,0
48171,0.46346177074525907
48187,0.7383774414025378
48177,0.3472004846771343
48179,0.8061238074106944
48181,0.5684952472347924
48183,0.8663764068019387
48185,0.31096827544730116
48203,0.43945696393472594
48189,0.7690017368290464
48191,0
48193,0.3562287190325232
48195,0.5966506324603599
48197,0
48199,0.4845245721607028
48201,0.987867196714738
48211,0.7304964539007093
48213,0.39889471807670757
48205,0.4274166941603431
48207,0.5238175962027463
48209,0.6828785477413483
19119,0
19099,0.42492264263612184
19101,0.6127174493855014
19103,0.8146345563179047
19111,0.5938319112152138
19113,0.8725204283563577
19105,0.420438026940595
19107,0
19109,0.34356301872225437
19115,0
19117,0.4375140481006968
19131,0.3280438010393467
19121,0.3216404107404809
19123,0.5605200839998212
19125,0.5131045663334234
19127,0.6607459161582365
19129,0.4042765123846205
19143,0.4162797895388425
19133,0.2880017310397057
19135,0.448306148055207
19137,0.5211359404096835
19139,0.7444847350567317
19141,0.3372690651479372
19163,0.8648925095627754
19145,0.6664574441375848
19147,0.38509712344761704
19149,0.3706075402225246
19151,0
19153,0.9509125952071336
19155,0.7358036883574143
19157,0.4800676747382891
19159,0
19165,0.4055231363524287
19161,0
19181,0.5804434829637642
19167,0.4917517208639924
19169,0.8306493042371178
19171,0.27601733550965274
19173,0
19175,0.6077070368597415
19177,0
19179,0.6953263157894737
19193,0.8254316251027679
19183,0.30538149649834134
19185,0
19187,0.6608791729145292
19189,0.33876311430149086
19191,0.41019186930091184
38049,0
38043,0
19063,0.6010483401281305
19049,0.6941407726619793
19051,0
19057,0.73264724116553
19053,0
19055,0.28529610448097276
19059,0.6495470090598188
19061,0.7298324666588364
19075,0
19065,0.29420498084291186
19067,0.4726737410292584
19069,0.39756554307116104
19071,0
19073,0.41838046272493573
19091,0.5341823739174733
19077,0
19079,0.4951827984431825
19081,0.2997971960144608
19083,0.2891525037070834
19085,0.18883976420150053
19087,0.4286919831223629
19089,0.3700606314028852
37141,0.3124461382308444
19093,0
19095,0.17817181290125345
