omega,weighting
6.558442719240058e-4,Population weighted
7.348148179865624e-4,Population weighted
5.557976176530375e-4,Population weighted
7.91553441119836e-4,Population weighted
9.324007198980343e-4,Population weighted
6.796892190591078e-4,Population weighted
5.744168539688199e-4,Population weighted
8.962985963570626e-4,Population weighted
7.477188588680087e-4,Population weighted
4.945584041963957e-4,Population weighted
6.09811544941154e-4,Population weighted
6.597362495609573e-4,Population weighted
6.145246015955341e-4,Population weighted
6.059270806593729e-4,Population weighted
5.968491368852688e-4,Population weighted
5.037862761937088e-4,Population weighted
3.953105727116351e-4,Population weighted
7.156730523692795e-4,Population weighted
6.176140103816775e-4,Population weighted
6.827446860101394e-4,Population weighted
5.52044829370208e-4,Population weighted
5.411837937190644e-4,Population weighted
4.152271524270153e-4,Population weighted
5.726850787535332e-4,Population weighted
6.120899902471506e-4,Population weighted
4.992339876825246e-4,Population weighted
5.955960433442888e-4,Population weighted
6.689542655758036e-4,Population weighted
6.150057419294438e-4,Population weighted
6.475122916049791e-4,Population weighted
4.941210023287374e-4,Population weighted
5.467784711660205e-4,Population weighted
5.01040400959141e-4,Population weighted
6.52125619387404e-4,Population weighted
4.569759228281737e-4,Population weighted
6.77769959939435e-4,Population weighted
5.086094967442808e-4,Population weighted
6.628739253999003e-4,Population weighted
6.121671708346709e-4,Population weighted
5.827732342847377e-4,Population weighted
4.956742173027593e-4,Population weighted
4.840637052626062e-4,Population weighted
7.925427895216386e-4,Population weighted
6.694011817178262e-4,Population weighted
6.632651095839196e-4,Population weighted
5.994046920318672e-4,Population weighted
5.416804914033899e-4,Population weighted
5.916608026169369e-4,Population weighted
7.004380226135769e-4,Population weighted
5.205198324531906e-4,Population weighted
5.95657402599343e-4,Population weighted
5.328429624963827e-4,Population weighted
5.258614748401639e-4,Population weighted
6.732702699604582e-4,Population weighted
6.95348580300336e-4,Population weighted
4.6817522676170147e-4,Population weighted
6.192421479398158e-4,Population weighted
5.317300812057146e-4,Population weighted
5.453284686056338e-4,Population weighted
6.646838526824109e-4,Population weighted
5.925204506689196e-4,Population weighted
6.560019881726737e-4,Population weighted
4.184937137169972e-4,Population weighted
6.205404560727727e-4,Population weighted
6.025701415910234e-4,Population weighted
6.081796070770709e-4,Population weighted
6.505735825864612e-4,Population weighted
5.88357949381262e-4,Population weighted
6.805249268893327e-4,Population weighted
5.973350271299009e-4,Population weighted
6.587358428737029e-4,Population weighted
5.932571229040075e-4,Population weighted
6.416411639045249e-4,Population weighted
5.946755382051748e-4,Population weighted
5.354943603064845e-4,Population weighted
6.131125982957556e-4,Population weighted
6.709802548385331e-4,Population weighted
8.19210799247758e-4,Population weighted
6.748594883331604e-4,Population weighted
5.365218497943839e-4,Population weighted
5.314680638216899e-4,Population weighted
4.18846908936609e-4,Population weighted
5.713488764905984e-4,Population weighted
6.47242617846617e-4,Population weighted
6.10208691443324e-4,Population weighted
5.579323808560984e-4,Population weighted
6.044326694587057e-4,Population weighted
5.883442166174006e-4,Population weighted
6.888658852554369e-4,Population weighted
7.458779786812496e-4,Population weighted
6.20477869188767e-4,Population weighted
6.652034577912076e-4,Population weighted
3.0670115146736566e-4,Population weighted
5.545854848660933e-4,Population weighted
5.361313764645467e-4,Population weighted
4.066387315273422e-4,Population weighted
6.020906792685082e-4,Population weighted
6.652493074675187e-4,Population weighted
6.895818635842196e-4,Population weighted
5.7892347384477e-4,Population weighted
6.122424705877212e-4,Population weighted
9.97234316240867e-4,Population weighted
6.548150791050059e-4,Population weighted
5.674159524468466e-4,Population weighted
7.414419095103077e-4,Population weighted
7.735708600383736e-4,Population weighted
7.446831281593862e-4,Population weighted
6.624983877133219e-4,Population weighted
7.37922460956254e-4,Population weighted
4.800916112389858e-4,Population weighted
8.295554972101646e-4,Population weighted
