fips,effect,pop
21109,-15.121328001901787,8084
21111,21.808697826434774,460002
21113,72.91338220549996,29682
21115,26.137184740678663,14049
21117,51.73862835008214,99469
21119,32.51730158552073,9809
21121,53.55926310066553,18292
21123,8.961208960607962,8247
21125,45.91311660495181,35703
21127,0.012331050893521933,9465
21129,37.90974778409978,4571
21131,110.80565272706889,6781
21133,36.15725405313202,14317
21135,79.49392017635688,8120
21137,79.6824951542784,14113
21139,85.78861064737195,5479
21141,-2.2883317252769686,15344
21143,93.39915595864596,5076
21145,-29.478222215381834,38117
21147,76.90043069258834,11129
21149,12.923101287151212,5324
21151,23.495192640167858,52484
21153,-2.1728101387581944,7868
21155,-21.556928786586376,11912
21157,57.948798798730934,17801
21159,0.9522905837033875,8123
21161,51.005328845946366,10042
21163,65.97567168568641,17734
21165,28.457547412671957,3638
21167,29.868753603111696,12200
21169,92.3105154488742,5664
21171,-41.62959785385695,6115
21173,77.76166799093345,16285
21175,-1.2031846922536147,8696
21177,3.409004340659635,18394
21179,13.595995537696226,26515
21181,37.43871885361901,4070
21183,28.6470335093574,13690
21185,-11.489052059317629,37161
21187,-19.860594093460612,6211
21189,102.4839099162362,2768
21191,-56.62094973153576,8884
21193,81.9535206836672,17306
21195,-3.725207794186929,38771
21197,132.41871017896545,7474
21199,56.84553327399976,37010
21201,-45.326492582828365,1258
21203,-21.816460919083283,9905
21205,52.21501562506717,14333
21207,91.07749622960479,10133
21209,50.53241368269934,30340
21211,23.56927733688444,26327
21213,36.02150718831634,10292
21215,3.1132952311369593,10833
21217,21.532309177074296,14089
21219,-59.281648025162085,6959
21221,-20.25426743175987,7947
21223,179.71113095590434,5162
21225,62.283243376912694,8866
21227,-1.1702361793244762,72351
21229,42.40008010032135,6788
21231,84.044547796276035,12101
21233,-63.55378917665027,7992
21235,124.79403017985754,20694
21237,47.05483675765407,4165
21239,-5.709144437222122,15078
24001,24.50320689855881,44012
24003,-23.53943102018792,342995
24005,3.471398494776608,494505
24009,-9.426013624592471,54549
24011,19.027398708636056,19226
24013,6.558315855137209,99710
24015,25.241183443101203,61745
24017,-23.2706669885837,93952
24019,49.281760625440015,18818
24021,-14.965382932415565,146459
24023,20.14767719210988,17344
24025,-12.468970621047418,150057
24027,-26.623700823255774,185562
24029,-52.679268433670416,10899
24031,-21.244419445213794,618603
24033,-41.75793920427742,563547
24035,20.53703443007224,28320
24037,-33.23277345285041,66279
24039,-6.189523683945936,16585
24041,-62.47977148848882,20294
24043,28.025607583101646,90053
24045,-4.195202062549953,59545
24047,30.425584849965258,28556
24510,-12.665225245822,397209
25001,13.400104951470468,117538
25003,23.349938418713023,75624
25005,12.13003952035649,334362
25007,-20.29896625450013,10458
25009,-7.304153755376859,456135
25011,16.497432115299134,44181
25013,-22.149564244263757,275492
25015,-35.47764455007518,99159
25017,-31.349177117852946,970253
25019,31.483769704260254,6719
25021,-21.297110762201214,413447
25023,4.189644134135136,295382
25025,-49.32250318113526,510888
25027,7.726999791580539,492670
26001,45.874653522033924,5349
26003,-5.498452055523259,5696
26005,4.458361911994558,65102
26007,22.08185335367009,16658
26009,-23.97454186064862,12547
26011,30.692036352901354,8847
26013,79.9930073006015,5241
26015,-8.541736769064286,34169
26017,-9.395869975841514,62871
26019,-68.23640427849715,9660
26021,13.6006216446889,89109
26023,-16.91802495732533,25195
26025,7.820951824718993,78277
26027,-30.33065342193285,29637
26029,-19.058897148291635,14750
26031,-42.30859375968123,14338
26033,-6.645185695323647,23958
26035,40.61082864639732,17289
26037,-34.338029139971724,45706
26039,53.850678441109665,7796
26041,-32.95514718340134,20999
26043,-20.237615931634565,15072
26045,-3.698562543119351,64430
26047,5.6682457218343245,19072
26049,17.209189684810283,243025
26051,-24.08132888862191,13814
26053,-8.804129353872113,9433
26055,-24.054917002524547,54137
26057,-7.7562674571423145,25194
26059,12.610186692235175,26361
26061,-14.671271964449147,20828
26063,69.91493467485705,17821
26065,-11.41085144924213,176041
26067,-10.613871684990613,39257
26069,-0.9648030629515176,13656
26071,4.693746576452138,6160
26073,-25.7430612242797,44505
26075,12.75657057895026,95342
26077,-27.396571892974407,156898
26079,-52.948306854413026,9922
26081,-28.94287737134823,373100
26083,-25.557277386024936,1121
26085,5.518068882723355,6286
26087,-7.639887861919661,52622
26089,11.510263412651938,11589
26091,22.34947612489637,58234
26093,-20.49634576464851,110186
26095,28.342264542047687,3972
26097,34.621366007692814,6193
26099,-4.707997128760482,515967
26101,1.0213006864906973,14087
26103,12.127666961720124,41622
26105,-68.93353213605997,16179
26107,9.65432485512828,24986
26109,-35.42936386780986,13628
26111,-8.94387957599659,49576
26113,18.897684393651858,8363
26115,9.711736933709432,89675
26117,-3.8755615889772272,37239
26119,35.59408147660429,5044
26121,8.104601130025102,100250
26123,-19.04118973050491,27336
26125,-24.655261145467477,746206
26127,16.001226296787536,14416
26129,51.34188318603471,11715
26131,39.45669808515942,3405
26133,-19.313243990927532,12892
26135,-49.8043763473088,4446
26137,41.95233497256539,13747
26139,-27.37919664203602,157627
26141,20.86060072072531,6990
26143,89.08161352466038,12812
26145,-12.695604786302741,113913
26147,8.612197367505003,94922
26149,1.2434797282506551,34346
26151,4.3376647111606275,23467
26153,-35.79872589362598,4607
26155,-23.172759559718806,40534
26157,11.460090272746186,31668
